city,hotel,rating,review,review_date,review_day,review_month,review_year
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Moder/high tech room
Very clean room and very good room layout
Great breakfast. Wish bread would be freshly baked and juices not from concentrate/artificial then  I would consider it perfect.
Staff very attentive, cordial, cortious.
Called few times for additional towels and soap - response time was 1-2 minutes. Very impressive!
Calling for taki from the hotel is 5-10 minutes delay. No big deal. Arrival back to the hotel causes some drivers to loose their way though signs are clear. I just learn the 3 turns from the main road to the hotel, how to say left and right in Thai (Qua, sa-yee) and prenlem resolved.
Hotel offers free yoga class (my wife tried it) and Thai language once a week.
Since I'm a foodie, here are the breakfast details:
Very clean, nice selection, very nice decor. This is a one star Michelin restaurant. Probably lunch and diner is more impressive but the breakfast was not as zesty as expected. Cheese selection is only 2 types of simple cheeses. Lox was scant and not of the best quality but it was just ok.
Nice selection of dried fruits. Pastries below average. Not crispy Danish / tart / Turnovers. Warm dishes are ok quality but not Tasty so I sleeper it and stocked to salad and lox.
You may order omelette ala carte but don't expect to consistency. I like my omelette spice with chopped chilly - once I got it hell hot next day I couldn't feel the chili.
Coffee / cappuccino / latte was very good so I had 2-3 cups every time.
Bread looks like ordered from a near by bakery, probably a day before but don't forget this is less than 100 room hotel and there is limited labor resource they can provide while price room for $100/night range. (For better nreakfast go to the mandarin oriental and pay $300/night)
Overall this hotel with the complimentary breakfast is the best deal i ever encountered.
From now on, I will check my travel destination for U hotels and stay there if possible.","October 07, 2019",7,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"The staff is very nice and helpful, the food is good, relax and comfortable environment","October 03, 2019",3,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"nice staffs, clean room","October 04, 2019",4,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,I don't usually write comments for hotels but this one is just amazing! Staffs are super friendly and they face us a free cake for my wife bday. Always ready to help and polite!,"September 28, 2019",28,September,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"loved the hotel. Will be back again, if the price is right.","October 01, 2019",1,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"The most relaxing and great services hotel with the good price! Excellent! My choice for next time!
The spa place and the breakfast can be improve.","September 25, 2019",25,September,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,recommendation!,"October 01, 2019",1,October,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,Thebest,"September 18, 2019",18,September,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,This is the second time I stayed here which I found service level is about the same as last time.  Only the housekeeping is being more forgetful to replace tissue/ tea bags on some days.  I love the helpful staff at concierge.  They are very helpful and knowledgable about on all kinds of question and help!,"September 19, 2019",19,September,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Very good experience. good service. A bit far but will come back for sure. 
Staff and managers are very nice! Wanna give them a big thanks ! 
Not for Chinese visitor coz no shopping mall in the neighbourhood. But good for expat if you wanna be quiet and take a break from the city.","September 17, 2019",17,September,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"The design and decoration of the Hotel is beautiful and grand looking.
Front desk staff are well trained and helpful. Definitely the BEST hotel staffs I met in Bangkok.
Breakfast was good, buffet style.
Overall was GREAT toast here. Sure be back again!!","September 04, 2019",4,September,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"The best experience in Bangkok ！
The room was beautiful and clean. Swimming pool was really good, and the water was salty.Even the location was not so easy to get,but we  didn't want to go out at all. Next time will spend more time here definitely. Love here so much!!","August 17, 2019",17,August,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"If you are wanted something a bit different in Bangkok from the usual high rise hotels look no further this is the place to be. It is a lovely hotel in a peaceful spot but within easy reach of the tourist attractions. 
The rooms which are the last word in comfort are beautifully decorated and furnished. 
For breakfast there is a wide variety of both Asian and western dishes to choose from.
The leisure facilities include a super swimming pool and a well equipped gym/fitness room.","August 19, 2019",19,August,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,Everything went well except one of their concierge call a non taxi meter and that taxi meter charged us significant price. Asked the driver to return back to the hotel,"July 16, 2019",16,July,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,Check in was fast and sweet. They let us pick the soap which was very nice. We had a business meeting in Bangkok. After meeting we just went back to the hotel. We could't explain how please we were. We just feel like at home....my husband favorite are breakfast and the pool.,"July 17, 2019",17,July,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,I have checked in on my birthday. ..the hotel gave me a birthday cake and ugrade my room to the corner one. Perfect!,"July 04, 2019",4,July,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,Can do a little bit better on service simply by offering cool towel and bottle of water. There was a construction site nearby which caused a certain degree of noise at the pool side.,"June 08, 2019",8,June,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Nice hotel with fantastic staff. The breakfast is 5 star and the rooms very comfortable. The restaurant was very good however the food although very good was expensive and not patronised very well during the evening due I think to it being very expensive, however the food is 5 star and the breakfast the best I've had during our extensive travels. The staff were top drawer and very attentive. There are good quality restaurants nearby but you need to turn RIGHT out of the entrance and not left. There you will find restaurants within a 5 minute walk and one of the best massage salons in Bangkok. Overall U Sathorn is a great place to stay and chill out before flying back to reality. Well done all who work there 10/10.","June 10, 2019",10,June,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"this hotel provides all necessities and is comfortable. locating in the central area, it is quite convenient","May 15, 2019",15,May,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Really great hotel !!
Beautiful huge pool and garden.
Rooms are large and comfortable.
Breakfast and other restaurants, are really good.
Friendly stuff and very relaxing.
Location is a bit out of the center, but still only 10-15 minutes cheap taxi ride from the center of the city.
Great for families !!
Do not miss the dinner at the restaurant. Not cheap, but worth every penny.","May 15, 2019",15,May,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,Great,"May 04, 2019",4,May,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"Well worth rest after a busy day in the city. Will definately be a returning guest. Should try the French Restaurant, worth the money spent. Staff definately made this hotel truly a 5 star hotel.","May 06, 2019",6,May,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,We loved staying at U Sathorn. We will definitely stay there again. We were shocked that you could get a hotel this nice for the price that we paid. Our only regret was that we didn't stay longer.,"April 18, 2019",18,April,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,"We currently live in Bangkok and went to Usathorn for a staycation. We love the fact that you can check in at anytime and then check out at the same time the next day!
You can have breakfast at anytime and the hotel will send it to your room or by the pool should you want them to.
The French restaurant on site has 3 Michelin stars and the food there is just lovely! 
The hotel also serves afternoon tea where you can choose from all different teas and they have a beautiful selection of pastries too! 
I would highly  recommend this hotel and will be staying there again in the near future! :)","January 21, 2019",21,January,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,must come again!,"January 24, 2019",24,January,2019
Bangkok,U Sathorn Bangkok,5 stars out of 5,We couldn't believe how nice this hotel was. We arrived and were greeted by the friendly staff. Our room was very comfortable and on the second floor. The pool area is very large and there are plenty of sunbeds. The pool staff change the towels regularly. There is a small children's pool too. We ate in the library restaurant and the food was excellent. Breakfast was buffet style with plenty of Asian options. The English Breakfast tea is fabulous!,"December 21, 2018",21,December,2018
Bangkok,U Sathorn Bangkok,5 stars out of 5,"I arrived the hotel around 2am with my daughter (10 yrs old). 2 staffs were at the reception . one of front staffs took me to bell person podium which I need to standup , no chairt. And she asked me to provide my passport and credit card for checking in the room and I gave her in standing position .the staff didn't show me any smile and she took the things from me and back to her seat in reception desk. Like over 5 minutes I stood up with my daughter as I thought it would take long time for check in.  Later another staff showed up with welcome drinks and hand towel with smiles and asked us to seat on the couch finally . I know it's late hours but how come the staff looks so angry and not welcome the guest at the first time?  She never ask me to seat on the chair just asked me to wait her at the bell person standby podium which I need to stand up. I thought that was the check in reception desk at the first time .  Then later one staff guide us to the room and she told me the mini bar is free of charge for the first round except snacks. All drinks are complimentary but 2nd round will be charged . So I was surprised and reconfirmed with her again "" all free drinks ? But second time will be charged ? "" and she replied me ""yes"" but when I check out the room, they charged me the drinks. The front staff said ""2 drinks are free .and we don't charge you the most expensive 2 drinks (beer) and other drinks you need to pay. "" so I claimed her that one staff who showed me the  told me the first round all drinks are free. Second time fill in items will be charged.","December 26, 2018",26,December,2018
