city,hotel,rating,review
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"The Best Hotel we have ever stayed at!
Luxurious Decor!
Truly Pampered by The Palace Team!
Topped by the Decadent Food!
We will be back very soon!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Stay was great. After spending a few weeks in cheap guesthouses it was a nice change for a few nights. Comfy bed, hot shower, in room safe and across the road from the Gateway of India. Good cheap food not far away and top notch security."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Lovely Indian service, warm welcome (with flowers) and a drink.  Stayed in the Palace Wing (highly recommend as this section has been renovated) with a room overlooking the Gateway to India.  Wonderful service, attention to detail in the room (from thoughtful small gifts to the staff inserting a Taj Palace bookmark in my book where they saw I had turned down a page corner).  Rooms and baths are well appointed and the property is beautifully maintained, clean and comfortable.  Beds were perfect.  I can't say a negative thing about this property."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"I enjoyed my stay at Taj Mahal hotel
The service was very good
The staff was very welcoming and nice
Clean Room clean bathroom as well 
The room service was fast and The food was Delicious.

The only two things i didn't love about the hotel was the 3G conection was so bad , and the maids was asking too much about the Cleaning and if im ok with their cleaning !
Whats so annoying about it that they ask more than 3/2 times A DAY
They even call from the reception if you tried to ignore a little but just to ask you if everything was ok 
Personally i dont like to keep answering the door or the phone more than once when i try to Relax 
Specially when its about the same question !"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,We have stayed at the Palace section before and we got much better service there than staying at the a tower section. Breakfast and the service at breakfast was not very good.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"My stay in the hotel gave mix feelings, while the service was nothing to complaint, the food was amazing in Japanese and Indian restaurants even the bakery. The tea served here was also great. But there are some problem of sound proof, I stay on 6th floor but still can hear car horn sound from the city below, which sometime so loud that disturb my sleeping, quite dissapointing on this matter."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"I travel extensively for work and pleasure, and I can safely say that this is the best hotel I have ever stayed in. The staff literally bend over backwards to accommodate any request, and the building itself has a beautiful and fascinating history. Ask for a sea view room overlooking India Gate - worth the premium price."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,The stay was very pleasant.  We will stay again at the Taj when we visit Mumbai in future.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Recommend because of history and location.  Concierge most helpful.  Atmosphere cold with no welcoming touches in room.  Not happy to be given a smoking room and staff made little effort to relocate us.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We had originally booked in the tower section of the hotel. The rooms were average, nothing great. We requested to be moved to The Palace. Despite the increased charge, the upgrade was amazing. The rooms were large, beautiful and extremely clean. The attention to detail could be seen in the smallest things. The service was unbelievable with cleaning staff leaving beautiful messages on our pillows, placing bookmarks in our books and going extra lengths to make our stay comfortable."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We spent a month in India at less expensive hotels but for the one night we stayed here we were treated like royalty (despite clearly not being!) and enjoyed the luxury. Breakfast was included, a buffet of international range and quite easily one of the best we've ever had anywhere! Everything else at taj is extra tho (e.g. WiFi was 700 rupee/hr) and bar prices matched london."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"It was not worth the money, not in the chaos of Xmas, like stepping into a shopping mall full of tourists when alighting the lift. No internet room is crazy in this level of luxury. Food very ordinary...2restaurants booked out could only have Xmas lunch round the pool!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"nice quiet surroundings, in room router for wifi although you pay for internet, staff very helpful, great buffet breakfast. wouldn't change much."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"My stay here was far too short!  I was in Mumbai for business and really didn't get to see much of the city.  The best part of my stay was the view from the room.  I looked out onto Gateway to India and it was so beautiful to see at sunrise!  The weather in Mumbai was amazing.  Warm, sunny, not too cold at night.  People were out on the streets until midnight, just enjoying the weather.  The breakfast was quite good and I enjoyed eating out by the pool area.  The wifi is great in the hotel and can be accessed from all areas of the hotel.  Unfortunately, they do charge about US$20/day for wifi.  Would be better if it were free! I would stay here again."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"One of best hotel in Asia. value for moeny compared to other heritage hotels.
Breakfast varaiation"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"GREAT EXPERIENCE.....!!  UNPARALLEL SERVICE STANDARDS, CUSTOMISED SERVICE, TREAT YOU LIKE A KING...QUALITY FOOD, FLEXIBLE CHECKIN / CHECK OUT, HIGH SPEED INTERNET,"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Truly first class
A little too busy the front and lobby, give the recent past experience but safety of the hotelier taken care off...
Very glad I stayed here"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Absolutely amazing hotel!
Best trained staff in the world!
The hotel made you want to stay longer and longer as the staff truly make you feel so special!
Gorgeous on both sides - the heritage club side and the lesser expensive tower side - stayed in both !
The only thing I didn't like is that thei wifi is charged extra - which for such a high end hotel should be complimentary and that it kicks you off the network and you have to constantly log in again- which is a royal pain.."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"goood but not recommended for Arabs people because non of the 80 channels in the hotel TV is Arabic, so Arabs will feel bored in the rooms"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,It has good location to visit and has history hotel. Service in the hotel is very good and make me feel comfortable. It deserved to visit again.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Fabulous stay with great service from all in the hotel! The only tiny complaint I have will be the tiny shower cap that could not fit any adult! 
Great restaurants by foot include Indigo, Leopold and the hotel Italian and Chinese restaurants!"
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We had a great stay at the Taj. From the moment we entered, we were treated like royalty. From being garlanded and given some tea in reception to giving us a complimentary gift for staying with them. It truly is a beautiful hotel, very opulent. the breakfast is sooo good, very big variety. This is the hotel to stay in Mumbai."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"Excellent stay, the staff are fantastic. Booking ongoing flights, advice on tours and attraction. Business application etc.  I can't fault anything about this hotel."
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,Cannot be faulted. Excellent on all levels. Golden dragon resturant is amazing.
Mumbai,"Taj Mahal Tower, Mumbai",5 stars out of 5,"We initially booked for the Basic superior room located in the Tower wing. Although they upgraded us to a Deluxe room in the Tower wing facing the Arabian Sea we were still very disappointed at the room size, ceiling height, bathroom size and the general atmosphere within. It was by no way 5 star standards given the high price we booked at. We called the reception and complained. They offered to show us rooms in the Palace Wing. Believe me when I say this, one was heaven and the other was hell. Significant difference and much to our liking. Unfortunately we had to pay extra which blew up our budget for the trip but I think it was worth it. They did upgrade us to the Taj Club which had more facilities and privileges attached. If anyone is traveling to Taj Mahal, you need to book in the Palace Wing. Otherwise choose some other 5 star hotels. Overall the staff were friendly and attentive. And they gave us a lot of pleasant surprises in our room every night. Very personal touch. As we were celebrating our 3rd year wedding anniversary they gave us a nice cake on arrival. Great service and personal attention to detail! Housekeeping did a fantastic job and making the room feel welcoming every time we step foot in it away from the hustle and bustle of Mumbai life. Enjoyed the high tea, evening cocktails and 'chocolate n cognac'  which were a treat available free for Taj Club patrons."
